"bezirk";"freq";"date"
"Deutschlandsberg";8;2020-03-24 01:15:00
"Dornbirn";51;2020-03-24 01:15:00
"Eferding";8;2020-03-24 01:15:00
"Eisenstadt(Stadt)";6;2020-03-24 01:15:00
"Eisenstadt-Umgebung";8;2020-03-24 01:15:00
"Feldkirch";114;2020-03-24 01:15:00
"Feldkirchen";3;2020-03-24 01:15:00
"Freistadt";46;2020-03-24 01:15:00
"Gänserndorf";19;2020-03-24 01:15:00
"Gmünd";2;2020-03-24 01:15:00
"Gmunden";20;2020-03-24 01:15:00
"Graz(Stadt)";132;2020-03-24 01:15:00
"Graz-Umgebung";52;2020-03-24 01:15:00
"Grieskirchen";13;2020-03-24 01:15:00
"Gröbming";19;2020-03-24 01:15:00
"Hallein";25;2020-03-24 01:15:00
"Hartberg-Fürstenfeld";80;2020-03-24 01:15:00
"Hermagor";3;2020-03-24 01:15:00
"Hollabrunn";2;2020-03-24 01:15:00
"Imst";74;2020-03-24 01:15:00
"Innsbruck-Land";139;2020-03-24 01:15:00
"Innsbruck-Stadt";205;2020-03-24 01:15:00
"Jennersdorf";4;2020-03-24 01:15:00
"Kirchdorf an der Krems";16;2020-03-24 01:15:00
"Kitzbühel";83;2020-03-24 01:15:00
"Klagenfurt Land";14;2020-03-24 01:15:00
"Klagenfurt Stadt";27;2020-03-24 01:15:00
"Korneuburg";67;2020-03-24 01:15:00
"Krems an der Donau(Stadt)";4;2020-03-24 01:15:00
"Krems(Land)";29;2020-03-24 01:15:00
"Kufstein";92;2020-03-24 01:15:00
"Landeck";344;2020-03-24 01:15:00
"Leibnitz";59;2020-03-24 01:15:00
"Leoben";8;2020-03-24 01:15:00
"Lienz";45;2020-03-24 01:15:00
"Liezen";19;2020-03-24 01:15:00
"Lilienfeld";10;2020-03-24 01:15:00
"Linz(Stadt)";108;2020-03-24 01:15:00
"Linz-Land";73;2020-03-24 01:15:00
"Mattersburg";8;2020-03-24 01:15:00
"Melk";27;2020-03-24 01:15:00
"Mistelbach";37;2020-03-24 01:15:00
"Mödling";59;2020-03-24 01:15:00
"Murau";1;2020-03-24 01:15:00
"Murtal";15;2020-03-24 01:15:00
"Neunkirchen";54;2020-03-24 01:15:00
"Neusiedl am See";25;2020-03-24 01:15:00
"Oberpullendorf";7;2020-03-24 01:15:00
"Oberwart";27;2020-03-24 01:15:00
"Perg";105;2020-03-24 01:15:00
"Reutte";19;2020-03-24 01:15:00
"Ried im Innkreis";16;2020-03-24 01:15:00
"Rohrbach";62;2020-03-24 01:15:00
"Salzburg(Stadt)";66;2020-03-24 01:15:00
"Salzburg-Umgebung";63;2020-03-24 01:15:00
"Sankt Johann im Pongau";142;2020-03-24 01:15:00
"Sankt Pölten(Land)";49;2020-03-24 01:15:00
"Sankt Pölten(Stadt)";17;2020-03-24 01:15:00
"Sankt Veit an der Glan";10;2020-03-24 01:15:00
"Schärding";22;2020-03-24 01:15:00
"Scheibbs";11;2020-03-24 01:15:00
"Schwaz";64;2020-03-24 01:15:00
"Spittal an der Drau";11;2020-03-24 01:15:00
"Steyr(Stadt)";10;2020-03-24 01:15:00
"Steyr-Land";31;2020-03-24 01:15:00
"Südoststeiermark";23;2020-03-24 01:15:00
"Tamsweg";5;2020-03-24 01:15:00
"Tulln";58;2020-03-24 01:15:00
"Urfahr-Umgebung";111;2020-03-24 01:15:00
"Villach Land";14;2020-03-24 01:15:00
"Villach Stadt";11;2020-03-24 01:15:00
"Vöcklabruck";43;2020-03-24 01:15:00
"Voitsberg";21;2020-03-24 01:15:00
"Völkermarkt";28;2020-03-24 01:15:00
"Waidhofen an der Thaya";3;2020-03-24 01:15:00
"Waidhofen an der Ybbs(Stadt)";3;2020-03-24 01:15:00
"Weiz";51;2020-03-24 01:15:00
"Wels(Stadt)";30;2020-03-24 01:15:00
"Wels-Land";37;2020-03-24 01:15:00
"Wien  1.";15;2020-03-24 01:15:00
"Wien  2.";40;2020-03-24 01:15:00
"Wien  3.";52;2020-03-24 01:15:00
"Wien  4.";20;2020-03-24 01:15:00
"Wien  5.";10;2020-03-24 01:15:00
"Wien  6.";15;2020-03-24 01:15:00
"Wien  7.";11;2020-03-24 01:15:00
"Wien  8.";11;2020-03-24 01:15:00
"Wien  9.";11;2020-03-24 01:15:00
"Wien 10.";30;2020-03-24 01:15:00
"Wien 11.";28;2020-03-24 01:15:00
"Wien 12.";19;2020-03-24 01:15:00
"Wien 13.";20;2020-03-24 01:15:00
"Wien 14.";30;2020-03-24 01:15:00
"Wien 15.";21;2020-03-24 01:15:00
"Wien 16.";23;2020-03-24 01:15:00
"Wien 17.";18;2020-03-24 01:15:00
"Wien 18.";18;2020-03-24 01:15:00
"Wien 19.";38;2020-03-24 01:15:00
"Wien 20.";15;2020-03-24 01:15:00
"Wien 21.";45;2020-03-24 01:15:00
"Wien 22.";47;2020-03-24 01:15:00
"Wien 23.";20;2020-03-24 01:15:00
"Wiener Neustadt(Land)";5;2020-03-24 01:15:00
"Wiener Neustadt(Stadt)";13;2020-03-24 01:15:00
"Wolfsberg";14;2020-03-24 01:15:00
"Zell am See";103;2020-03-24 01:15:00
"Zwettl";2;2020-03-24 01:15:00
"Amstetten";92;2020-03-24 01:30:00
"Baden";28;2020-03-24 01:30:00
"Bludenz";103;2020-03-24 01:30:00
"Braunau am Inn";13;2020-03-24 01:30:00
"Bregenz";84;2020-03-24 01:30:00
"Bruck an der Leitha";18;2020-03-24 01:30:00
"Bruck-Mürzzuschlag";15;2020-03-24 01:30:00
"Deutschlandsberg";8;2020-03-24 01:30:00
"Dornbirn";51;2020-03-24 01:30:00
"Eferding";8;2020-03-24 01:30:00
"Eisenstadt(Stadt)";6;2020-03-24 01:30:00
"Eisenstadt-Umgebung";8;2020-03-24 01:30:00
"Feldkirch";114;2020-03-24 01:30:00
"Feldkirchen";3;2020-03-24 01:30:00
"Freistadt";46;2020-03-24 01:30:00
"Gänserndorf";19;2020-03-24 01:30:00
"Gmünd";2;2020-03-24 01:30:00
"Gmunden";20;2020-03-24 01:30:00
"Graz(Stadt)";132;2020-03-24 01:30:00
"Graz-Umgebung";52;2020-03-24 01:30:00
"Grieskirchen";13;2020-03-24 01:30:00
"Gröbming";19;2020-03-24 01:30:00
"Hallein";25;2020-03-24 01:30:00
"Hartberg-Fürstenfeld";80;2020-03-24 01:30:00
"Hermagor";3;2020-03-24 01:30:00
"Hollabrunn";2;2020-03-24 01:30:00
"Imst";74;2020-03-24 01:30:00
"Innsbruck-Land";139;2020-03-24 01:30:00
"Innsbruck-Stadt";205;2020-03-24 01:30:00
"Jennersdorf";4;2020-03-24 01:30:00
"Kirchdorf an der Krems";16;2020-03-24 01:30:00
"Kitzbühel";83;2020-03-24 01:30:00
"Klagenfurt Land";14;2020-03-24 01:30:00
"Klagenfurt Stadt";27;2020-03-24 01:30:00
"Korneuburg";67;2020-03-24 01:30:00
"Krems an der Donau(Stadt)";4;2020-03-24 01:30:00
"Krems(Land)";29;2020-03-24 01:30:00
"Kufstein";92;2020-03-24 01:30:00
"Landeck";344;2020-03-24 01:30:00
"Leibnitz";59;2020-03-24 01:30:00
"Leoben";8;2020-03-24 01:30:00
"Lienz";45;2020-03-24 01:30:00
"Liezen";19;2020-03-24 01:30:00
"Lilienfeld";10;2020-03-24 01:30:00
"Linz(Stadt)";108;2020-03-24 01:30:00
"Linz-Land";73;2020-03-24 01:30:00
"Mattersburg";8;2020-03-24 01:30:00
"Melk";27;2020-03-24 01:30:00
"Mistelbach";37;2020-03-24 01:30:00
"Mödling";59;2020-03-24 01:30:00
"Murau";1;2020-03-24 01:30:00
"Murtal";15;2020-03-24 01:30:00
"Neunkirchen";54;2020-03-24 01:30:00
"Neusiedl am See";25;2020-03-24 01:30:00
"Oberpullendorf";7;2020-03-24 01:30:00
"Oberwart";27;2020-03-24 01:30:00
"Perg";105;2020-03-24 01:30:00
"Reutte";19;2020-03-24 01:30:00
"Ried im Innkreis";16;2020-03-24 01:30:00
"Rohrbach";62;2020-03-24 01:30:00
"Salzburg(Stadt)";66;2020-03-24 01:30:00
"Salzburg-Umgebung";63;2020-03-24 01:30:00
"Sankt Johann im Pongau";142;2020-03-24 01:30:00
"Sankt Pölten(Land)";49;2020-03-24 01:30:00
"Sankt Pölten(Stadt)";17;2020-03-24 01:30:00
"Sankt Veit an der Glan";10;2020-03-24 01:30:00
"Schärding";22;2020-03-24 01:30:00
"Scheibbs";11;2020-03-24 01:30:00
"Schwaz";64;2020-03-24 01:30:00
"Spittal an der Drau";11;2020-03-24 01:30:00
"Steyr(Stadt)";10;2020-03-24 01:30:00
"Steyr-Land";31;2020-03-24 01:30:00
"Südoststeiermark";23;2020-03-24 01:30:00
"Tamsweg";5;2020-03-24 01:30:00
"Tulln";58;2020-03-24 01:30:00
"Urfahr-Umgebung";111;2020-03-24 01:30:00
"Villach Land";14;2020-03-24 01:30:00
"Villach Stadt";11;2020-03-24 01:30:00
"Vöcklabruck";43;2020-03-24 01:30:00
"Voitsberg";21;2020-03-24 01:30:00
"Völkermarkt";28;2020-03-24 01:30:00
"Waidhofen an der Thaya";3;2020-03-24 01:30:00
"Waidhofen an der Ybbs(Stadt)";3;2020-03-24 01:30:00
"Weiz";51;2020-03-24 01:30:00
"Wels(Stadt)";30;2020-03-24 01:30:00
"Wels-Land";37;2020-03-24 01:30:00
"Wien  1.";15;2020-03-24 01:30:00
"Wien  2.";40;2020-03-24 01:30:00
"Wien  3.";52;2020-03-24 01:30:00
"Wien  4.";20;2020-03-24 01:30:00
"Wien  5.";10;2020-03-24 01:30:00
"Wien  6.";15;2020-03-24 01:30:00
"Wien  7.";11;2020-03-24 01:30:00
"Wien  8.";11;2020-03-24 01:30:00
"Wien  9.";11;2020-03-24 01:30:00
"Wien 10.";30;2020-03-24 01:30:00
"Wien 11.";28;2020-03-24 01:30:00
"Wien 12.";19;2020-03-24 01:30:00
"Wien 13.";20;2020-03-24 01:30:00
"Wien 14.";30;2020-03-24 01:30:00
"Wien 15.";21;2020-03-24 01:30:00
"Wien 16.";23;2020-03-24 01:30:00
"Wien 17.";18;2020-03-24 01:30:00
"Wien 18.";18;2020-03-24 01:30:00
"Wien 19.";38;2020-03-24 01:30:00
"Wien 20.";15;2020-03-24 01:30:00
"Wien 21.";45;2020-03-24 01:30:00
"Wien 22.";47;2020-03-24 01:30:00
"Wien 23.";20;2020-03-24 01:30:00
"Wiener Neustadt(Land)";5;2020-03-24 01:30:00
"Wiener Neustadt(Stadt)";13;2020-03-24 01:30:00
"Wolfsberg";14;2020-03-24 01:30:00
"Zell am See";103;2020-03-24 01:30:00
"Zwettl";2;2020-03-24 01:30:00
"Amstetten";92;2020-03-24 01:45:00
"Baden";28;2020-03-24 01:45:00
"Bludenz";103;2020-03-24 01:45:00
"Braunau am Inn";13;2020-03-24 01:45:00
"Bregenz";84;2020-03-24 01:45:00
"Bruck an der Leitha";18;2020-03-24 01:45:00
"Bruck-Mürzzuschlag";15;2020-03-24 01:45:00
"Deutschlandsberg";8;2020-03-24 01:45:00
"Dornbirn";51;2020-03-24 01:45:00
"Eferding";8;2020-03-24 01:45:00
"Eisenstadt(Stadt)";6;2020-03-24 01:45:00
"Eisenstadt-Umgebung";8;2020-03-24 01:45:00
"Feldkirch";114;2020-03-24 01:45:00
"Feldkirchen";3;2020-03-24 01:45:00
"Freistadt";46;2020-03-24 01:45:00
"Gänserndorf";19;2020-03-24 01:45:00
"Gmünd";2;2020-03-24 01:45:00
"Gmunden";20;2020-03-24 01:45:00
"Graz(Stadt)";132;2020-03-24 01:45:00
"Graz-Umgebung";52;2020-03-24 01:45:00
"Grieskirchen";13;2020-03-24 01:45:00
"Gröbming";19;2020-03-24 01:45:00
"Hallein";25;2020-03-24 01:45:00
"Hartberg-Fürstenfeld";80;2020-03-24 01:45:00
"Hermagor";3;2020-03-24 01:45:00
"Hollabrunn";2;2020-03-24 01:45:00
"Imst";74;2020-03-24 01:45:00
"Innsbruck-Land";139;2020-03-24 01:45:00
"Innsbruck-Stadt";205;2020-03-24 01:45:00
"Jennersdorf";4;2020-03-24 01:45:00
"Kirchdorf an der Krems";16;2020-03-24 01:45:00
"Kitzbühel";83;2020-03-24 01:45:00
"Klagenfurt Land";14;2020-03-24 01:45:00
"Klagenfurt Stadt";27;2020-03-24 01:45:00
"Korneuburg";67;2020-03-24 01:45:00
"Krems an der Donau(Stadt)";4;2020-03-24 01:45:00
"Krems(Land)";29;2020-03-24 01:45:00
"Kufstein";92;2020-03-24 01:45:00
"Landeck";344;2020-03-24 01:45:00
"Leibnitz";59;2020-03-24 01:45:00
"Leoben";8;2020-03-24 01:45:00
"Lienz";45;2020-03-24 01:45:00
"Liezen";19;2020-03-24 01:45:00
"Lilienfeld";10;2020-03-24 01:45:00
"Linz(Stadt)";108;2020-03-24 01:45:00
"Linz-Land";73;2020-03-24 01:45:00
"Mattersburg";8;2020-03-24 01:45:00
"Melk";27;2020-03-24 01:45:00
"Mistelbach";37;2020-03-24 01:45:00
"Mödling";59;2020-03-24 01:45:00
"Murau";1;2020-03-24 01:45:00
"Murtal";15;2020-03-24 01:45:00
"Neunkirchen";54;2020-03-24 01:45:00
"Neusiedl am See";25;2020-03-24 01:45:00
"Oberpullendorf";7;2020-03-24 01:45:00
"Oberwart";27;2020-03-24 01:45:00
"Perg";105;2020-03-24 01:45:00
"Reutte";19;2020-03-24 01:45:00
"Ried im Innkreis";16;2020-03-24 01:45:00
"Rohrbach";62;2020-03-24 01:45:00
"Salzburg(Stadt)";66;2020-03-24 01:45:00
"Salzburg-Umgebung";63;2020-03-24 01:45:00
"Sankt Johann im Pongau";142;2020-03-24 01:45:00
"Sankt Pölten(Land)";49;2020-03-24 01:45:00
"Sankt Pölten(Stadt)";17;2020-03-24 01:45:00
"Sankt Veit an der Glan";10;2020-03-24 01:45:00
"Schärding";22;2020-03-24 01:45:00
"Scheibbs";11;2020-03-24 01:45:00
"Schwaz";64;2020-03-24 01:45:00
"Spittal an der Drau";11;2020-03-24 01:45:00
"Steyr(Stadt)";10;2020-03-24 01:45:00
"Steyr-Land";31;2020-03-24 01:45:00
"Südoststeiermark";23;2020-03-24 01:45:00
"Tamsweg";5;2020-03-24 01:45:00
"Tulln";58;2020-03-24 01:45:00
"Urfahr-Umgebung";111;2020-03-24 01:45:00
"Villach Land";14;2020-03-24 01:45:00
"Villach Stadt";11;2020-03-24 01:45:00
"Vöcklabruck";43;2020-03-24 01:45:00
"Voitsberg";21;2020-03-24 01:45:00
"Völkermarkt";28;2020-03-24 01:45:00
"Waidhofen an der Thaya";3;2020-03-24 01:45:00
"Waidhofen an der Ybbs(Stadt)";3;2020-03-24 01:45:00
"Weiz";51;2020-03-24 01:45:00
"Wels(Stadt)";30;2020-03-24 01:45:00
"Wels-Land";37;2020-03-24 01:45:00
"Wien  1.";15;2020-03-24 01:45:00
"Wien  2.";40;2020-03-24 01:45:00
"Wien  3.";52;2020-03-24 01:45:00
"Wien  4.";20;2020-03-24 01:45:00
"Wien  5.";10;2020-03-24 01:45:00
"Wien  6.";15;2020-03-24 01:45:00
"Wien  7.";11;2020-03-24 01:45:00
"Wien  8.";11;2020-03-24 01:45:00
"Wien  9.";11;2020-03-24 01:45:00
"Wien 10.";30;2020-03-24 01:45:00
"Wien 11.";28;2020-03-24 01:45:00
"Wien 12.";19;2020-03-24 01:45:00
"Wien 13.";20;2020-03-24 01:45:00
"Wien 14.";30;2020-03-24 01:45:00
"Wien 15.";21;2020-03-24 01:45:00
"Wien 16.";23;2020-03-24 01:45:00
"Wien 17.";18;2020-03-24 01:45:00
"Wien 18.";18;2020-03-24 01:45:00
"Wien 19.";38;2020-03-24 01:45:00
"Wien 20.";15;2020-03-24 01:45:00
"Wien 21.";45;2020-03-24 01:45:00
"Wien 22.";47;2020-03-24 01:45:00
"Wien 23.";20;2020-03-24 01:45:00
"Wiener Neustadt(Land)";5;2020-03-24 01:45:00
"Wiener Neustadt(Stadt)";13;2020-03-24 01:45:00
"Wolfsberg";14;2020-03-24 01:45:00
"Zell am See";103;2020-03-24 01:45:00
"Zwettl";2;2020-03-24 01:45:00
"Amstetten";92;2020-03-24 02:00:00
"Baden";28;2020-03-24 02:00:00
"Bludenz";103;2020-03-24 02:00:00
"Braunau am Inn";13;2020-03-24 02:00:00
"Bregenz";84;2020-03-24 02:00:00
"Bruck an der Leitha";18;2020-03-24 02:00:00
"Bruck-Mürzzuschlag";15;2020-03-24 02:00:00
"Deutschlandsberg";8;2020-03-24 02:00:00
"Dornbirn";51;2020-03-24 02:00:00
"Eferding";8;2020-03-24 02:00:00
"Eisenstadt(Stadt)";6;2020-03-24 02:00:00
"Eisenstadt-Umgebung";8;2020-03-24 02:00:00
"Feldkirch";114;2020-03-24 02:00:00
"Feldkirchen";3;2020-03-24 02:00:00
"Freistadt";46;2020-03-24 02:00:00
"Gänserndorf";19;2020-03-24 02:00:00
"Gmünd";2;2020-03-24 02:00:00
"Gmunden";20;2020-03-24 02:00:00
"Graz(Stadt)";132;2020-03-24 02:00:00
"Graz-Umgebung";52;2020-03-24 02:00:00
"Grieskirchen";13;2020-03-24 02:00:00
"Gröbming";19;2020-03-24 02:00:00
"Hallein";25;2020-03-24 02:00:00
"Hartberg-Fürstenfeld";80;2020-03-24 02:00:00
"Hermagor";3;2020-03-24 02:00:00
"Hollabrunn";2;2020-03-24 02:00:00
"Imst";74;2020-03-24 02:00:00
"Innsbruck-Land";139;2020-03-24 02:00:00
"Innsbruck-Stadt";205;2020-03-24 02:00:00
"Jennersdorf";4;2020-03-24 02:00:00
"Kirchdorf an der Krems";16;2020-03-24 02:00:00
"Kitzbühel";83;2020-03-24 02:00:00
"Klagenfurt Land";14;2020-03-24 02:00:00
"Klagenfurt Stadt";27;2020-03-24 02:00:00
"Korneuburg";67;2020-03-24 02:00:00
"Krems an der Donau(Stadt)";4;2020-03-24 02:00:00
"Krems(Land)";29;2020-03-24 02:00:00
"Kufstein";92;2020-03-24 02:00:00
"Landeck";344;2020-03-24 02:00:00
"Leibnitz";59;2020-03-24 02:00:00
"Leoben";8;2020-03-24 02:00:00
"Lienz";45;2020-03-24 02:00:00
"Liezen";19;2020-03-24 02:00:00
"Lilienfeld";10;2020-03-24 02:00:00
"Linz(Stadt)";108;2020-03-24 02:00:00
"Linz-Land";73;2020-03-24 02:00:00
"Mattersburg";8;2020-03-24 02:00:00
"Melk";27;2020-03-24 02:00:00
"Mistelbach";37;2020-03-24 02:00:00
"Mödling";59;2020-03-24 02:00:00
"Murau";1;2020-03-24 02:00:00
"Murtal";15;2020-03-24 02:00:00
"Neunkirchen";54;2020-03-24 02:00:00
"Neusiedl am See";25;2020-03-24 02:00:00
"Oberpullendorf";7;2020-03-24 02:00:00
"Oberwart";27;2020-03-24 02:00:00
"Perg";105;2020-03-24 02:00:00
"Reutte";19;2020-03-24 02:00:00
"Ried im Innkreis";16;2020-03-24 02:00:00
"Rohrbach";62;2020-03-24 02:00:00
"Salzburg(Stadt)";66;2020-03-24 02:00:00
"Salzburg-Umgebung";63;2020-03-24 02:00:00
"Sankt Johann im Pongau";142;2020-03-24 02:00:00
"Sankt Pölten(Land)";49;2020-03-24 02:00:00
"Sankt Pölten(Stadt)";17;2020-03-24 02:00:00
"Sankt Veit an der Glan";10;2020-03-24 02:00:00
"Schärding";22;2020-03-24 02:00:00
"Scheibbs";11;2020-03-24 02:00:00
"Schwaz";64;2020-03-24 02:00:00
"Spittal an der Drau";11;2020-03-24 02:00:00
"Steyr(Stadt)";10;2020-03-24 02:00:00
"Steyr-Land";31;2020-03-24 02:00:00
"Südoststeiermark";23;2020-03-24 02:00:00
"Tamsweg";5;2020-03-24 02:00:00
"Tulln";58;2020-03-24 02:00:00
"Urfahr-Umgebung";111;2020-03-24 02:00:00
"Villach Land";14;2020-03-24 02:00:00
"Villach Stadt";11;2020-03-24 02:00:00
"Vöcklabruck";43;2020-03-24 02:00:00
"Voitsberg";21;2020-03-24 02:00:00
"Völkermarkt";28;2020-03-24 02:00:00
"Waidhofen an der Thaya";3;2020-03-24 02:00:00
"Waidhofen an der Ybbs(Stadt)";3;2020-03-24 02:00:00
"Weiz";51;2020-03-24 02:00:00
"Wels(Stadt)";30;2020-03-24 02:00:00
"Wels-Land";37;2020-03-24 02:00:00
"Wien  1.";15;2020-03-24 02:00:00
"Wien  2.";40;2020-03-24 02:00:00
"Wien  3.";52;2020-03-24 02:00:00
"Wien  4.";20;2020-03-24 02:00:00
"Wien  5.";10;2020-03-24 02:00:00
"Wien  6.";15;2020-03-24 02:00:00
"Wien  7.";11;2020-03-24 02:00:00
"Wien  8.";11;2020-03-24 02:00:00
"Wien  9.";11;2020-03-24 02:00:00
"Wien 10.";30;2020-03-24 02:00:00
"Wien 11.";28;2020-03-24 02:00:00
"Wien 12.";19;2020-03-24 02:00:00
"Wien 13.";20;2020-03-24 02:00:00
"Wien 14.";30;2020-03-24 02:00:00
"Wien 15.";21;2020-03-24 02:00:00
"Wien 16.";23;2020-03-24 02:00:00
"Wien 17.";18;2020-03-24 02:00:00
"Wien 18.";18;2020-03-24 02:00:00
"Wien 19.";38;2020-03-24 02:00:00
"Wien 20.";15;2020-03-24 02:00:00
"Wien 21.";45;2020-03-24 02:00:00
"Wien 22.";47;2020-03-24 02:00:00
"Wien 23.";20;2020-03-24 02:00:00
"Wiener Neustadt(Land)";5;2020-03-24 02:00:00
"Wiener Neustadt(Stadt)";13;2020-03-24 02:00:00
"Wolfsberg";14;2020-03-24 02:00:00
"Zell am See";103;2020-03-24 02:00:00
"Zwettl";2;2020-03-24 02:00:00
"Amstetten";92;2020-03-24 02:15:00
"Baden";28;2020-03-24 02:15:00
"Bludenz";103;2020-03-24 02:15:00
"Braunau am Inn";13;2020-03-24 02:15:00
"Bregenz";84;2020-03-24 02:15:00
"Bruck an der Leitha";18;2020-03-24 02:15:00
"Bruck-Mürzzuschlag";15;2020-03-24 02:15:00
"Deutschlandsberg";8;2020-03-24 02:15:00
"Dornbirn";51;2020-03-24 02:15:00
"Eferding";8;2020-03-24 02:15:00
"Eisenstadt(Stadt)";6;2020-03-24 02:15:00
"Eisenstadt-Umgebung";8;2020-03-24 02:15:00
"Feldkirch";114;2020-03-24 02:15:00
"Feldkirchen";3;2020-03-24 02:15:00
"Freistadt";46;2020-03-24 02:15:00
"Gänserndorf";19;2020-03-24 02:15:00
"Gmünd";2;2020-03-24 02:15:00
"Gmunden";20;2020-03-24 02:15:00
"Graz(Stadt)";132;2020-03-24 02:15:00
"Graz-Umgebung";52;2020-03-24 02:15:00
"Grieskirchen";13;2020-03-24 02:15:00
"Gröbming";19;2020-03-24 02:15:00
"Hallein";25;2020-03-24 02:15:00
"Hartberg-Fürstenfeld";80;2020-03-24 02:15:00
"Hermagor";3;2020-03-24 02:15:00
"Hollabrunn";2;2020-03-24 02:15:00
"Imst";74;2020-03-24 02:15:00
"Innsbruck-Land";139;2020-03-24 02:15:00
"Innsbruck-Stadt";205;2020-03-24 02:15:00
"Jennersdorf";4;2020-03-24 02:15:00
"Kirchdorf an der Krems";16;2020-03-24 02:15:00
"Kitzbühel";83;2020-03-24 02:15:00
"Klagenfurt Land";14;2020-03-24 02:15:00
"Klagenfurt Stadt";27;2020-03-24 02:15:00
"Korneuburg";67;2020-03-24 02:15:00
"Krems an der Donau(Stadt)";4;2020-03-24 02:15:00
"Krems(Land)";29;2020-03-24 02:15:00
"Kufstein";92;2020-03-24 02:15:00
"Landeck";344;2020-03-24 02:15:00
"Leibnitz";59;2020-03-24 02:15:00
"Leoben";8;2020-03-24 02:15:00
"Lienz";45;2020-03-24 02:15:00
"Liezen";19;2020-03-24 02:15:00
"Lilienfeld";10;2020-03-24 02:15:00
"Linz(Stadt)";108;2020-03-24 02:15:00
"Linz-Land";73;2020-03-24 02:15:00
"Mattersburg";8;2020-03-24 02:15:00
"Melk";27;2020-03-24 02:15:00
"Mistelbach";37;2020-03-24 02:15:00
"Mödling";59;2020-03-24 02:15:00
"Murau";1;2020-03-24 02:15:00
"Murtal";15;2020-03-24 02:15:00
"Neunkirchen";54;2020-03-24 02:15:00
"Neusiedl am See";25;2020-03-24 02:15:00
"Oberpullendorf";7;2020-03-24 02:15:00
"Oberwart";27;2020-03-24 02:15:00
"Perg";105;2020-03-24 02:15:00
"Reutte";19;2020-03-24 02:15:00
"Ried im Innkreis";16;2020-03-24 02:15:00
"Rohrbach";62;2020-03-24 02:15:00
"Salzburg(Stadt)";66;2020-03-24 02:15:00
"Salzburg-Umgebung";63;2020-03-24 02:15:00
"Sankt Johann im Pongau";142;2020-03-24 02:15:00
"Sankt Pölten(Land)";49;2020-03-24 02:15:00
"Sankt Pölten(Stadt)";17;2020-03-24 02:15:00
"Sankt Veit an der Glan";10;2020-03-24 02:15:00
"Schärding";22;2020-03-24 02:15:00
"Scheibbs";11;2020-03-24 02:15:00
"Schwaz";64;2020-03-24 02:15:00
"Spittal an der Drau";11;2020-03-24 02:15:00
"Steyr(Stadt)";10;2020-03-24 02:15:00
"Steyr-Land";31;2020-03-24 02:15:00
"Südoststeiermark";23;2020-03-24 02:15:00
"Tamsweg";5;2020-03-24 02:15:00
"Tulln";58;2020-03-24 02:15:00
"Urfahr-Umgebung";111;2020-03-24 02:15:00
"Villach Land";14;2020-03-24 02:15:00
"Villach Stadt";11;2020-03-24 02:15:00
"Vöcklabruck";43;2020-03-24 02:15:00
"Voitsberg";21;2020-03-24 02:15:00
"Völkermarkt";28;2020-03-24 02:15:00
"Waidhofen an der Thaya";3;2020-03-24 02:15:00
"Waidhofen an der Ybbs(Stadt)";3;2020-03-24 02:15:00
"Weiz";51;2020-03-24 02:15:00
"Wels(Stadt)";30;2020-03-24 02:15:00
"Wels-Land";37;2020-03-24 02:15:00
"Wien  1.";15;2020-03-24 02:15:00
"Wien  2.";40;2020-03-24 02:15:00
"Wien  3.";52;2020-03-24 02:15:00
"Wien  4.";20;2020-03-24 02:15:00
"Wien  5.";10;2020-03-24 02:15:00
"Wien  6.";15;2020-03-24 02:15:00
"Wien  7.";11;2020-03-24 02:15:00
"Wien  8.";11;2020-03-24 02:15:00
"Wien  9.";11;2020-03-24 02:15:00
"Wien 10.";30;2020-03-24 02:15:00
"Wien 11.";28;2020-03-24 02:15:00
"Wien 12.";19;2020-03-24 02:15:00
"Wien 13.";20;2020-03-24 02:15:00
"Wien 14.";30;2020-03-24 02:15:00
"Wien 15.";21;2020-03-24 02:15:00
"Wien 16.";23;2020-03-24 02:15:00
"Wien 17.";18;2020-03-24 02:15:00
"Wien 18.";18;2020-03-24 02:15:00
"Wien 19.";38;2020-03-24 02:15:00
"Wien 20.";15;2020-03-24 02:15:00
"Wien 21.";45;2020-03-24 02:15:00
"Wien 22.";47;2020-03-24 02:15:00
"Wien 23.";20;2020-03-24 02:15:00
"Wiener Neustadt(Land)";5;2020-03-24 02:15:00
"Wiener Neustadt(Stadt)";13;2020-03-24 02:15:00
"Wolfsberg";14;2020-03-24 02:15:00
"Zell am See";103;2020-03-24 02:15:00
"Zwettl";2;2020-03-24 02:15:00
"Amstetten";92;2020-03-24 02:30:00
"Baden";28;2020-03-24 02:30:00
"Bludenz";103;2020-03-24 02:30:00
"Braunau am Inn";13;2020-03-24 02:30:00
"Bregenz";84;2020-03-24 02:30:00
"Bruck an der Leitha";18;2020-03-24 02:30:00
"Bruck-Mürzzuschlag";15;2020-03-24 02:30:00
"Deutschlandsberg";8;2020-03-24 02:30:00
"Dornbirn";51;2020-03-24 02:30:00
"Eferding";8;2020-03-24 02:30:00
"Eisenstadt(Stadt)";6;2020-03-24 02:30:00
"Eisenstadt-Umgebung";8;2020-03-24 02:30:00
"Feldkirch";114;2020-03-24 02:30:00
"Feldkirchen";3;2020-03-24 02:30:00
"Freistadt";46;2020-03-24 02:30:00
